date_index,date,land,confirmed,dead,name,iso_code,capital,area,population,confirmed_change,confirmed_change_3w,confirmed_change_pct,confirmed_growth_pct_3w,confirmed_doubling_days,confirmed_doubling_days_3w,Rt,confirmed_active_cases,confirmed_active_cases_change,confirmed_peak_log,confirmed_peak_date,confirmed_day_since_10,population_100k,confirmed_per_100k,confirmed_change_per_100k,confirmed_change_sum7d,confirmed_change_sum7d_per_100k,confirmed_active_cases_per_100k,confirmed_active_cases_change_per_100k,dead_change,dead_change_3w,dead_change_pct,dead_growth_pct_3w,dead_doubling_days,dead_doubling_days_3w,lethality,dead_day_since_10,dead_per_100k,dead_change_per_100k
2020-05-24,2020-05-24,Baden-Wuerttemberg,34399,1697,Baden-Wuerttemberg,BW,Stuttgart,35677,11069533,54.0,2108.0,0.16,2.46,4.75,0.56,0.85,1040.0,-115.0,0.03,0,82,110.7,310.75,0.49,449.0,4.06,9.4,-1.04,5.0,285.0,0.3,1.72,2.68,0.69,4.92,64,15.33,0.05
2020-05-25,2020-05-25,Baden-Wuerttemberg,34431,1698,Baden-Wuerttemberg,BW,Stuttgart,35677,11069533,32.0,2020.0,0.09,1.52,7.79,0.75,1.07,913.0,-127.0,0.03,0,83,110.7,311.04,0.29,431.0,3.89,8.25,-1.15,1.0,277.0,0.06,0.35,12.11,2.3,5.91,65,15.34,0.01
2020-05-26,2020-05-26,Baden-Wuerttemberg,34466,1707,Baden-Wuerttemberg,BW,Stuttgart,35677,11069533,35.0,1984.0,0.1,1.73,7.16,0.69,1.42,796.0,-117.0,0.02,0,84,110.7,311.36,0.32,432.0,3.9,7.19,-1.06,9.0,255.0,0.53,3.25,1.63,0.48,6.16,66,15.42,0.08
2020-05-27,2020-05-27,Baden-Wuerttemberg,34500,1724,Baden-Wuerttemberg,BW,Stuttgart,35677,11069533,34.0,1924.0,0.1,1.71,7.37,0.69,1.07,649.0,-147.0,0.02,0,85,110.7,311.67,0.31,385.0,3.48,5.86,-1.33,17.0,243.0,1.0,6.67,1.0,0.34,5.52,67,15.57,0.15
2020-05-28,2020-05-28,Baden-Wuerttemberg,34129,1724,Baden-Wuerttemberg,BW,Stuttgart,35677,11069533,-371.0,1367.0,-1.08,-19.28,0.0,0.0,0.44,236.0,-413.0,0.01,0,86,110.7,308.32,-3.35,-46.0,-0.42,2.13,-3.73,0.0,227.0,0.0,0.0,100.0,100.0,4.85,68,15.57,0.0
2020-05-29,2020-05-29,Baden-Wuerttemberg,34479,1743,Baden-Wuerttemberg,BW,Stuttgart,35677,11069533,350.0,1581.0,1.03,25.6,0.98,0.21,0.22,529.0,293.0,0.02,0,87,110.7,311.48,3.16,305.0,2.76,4.78,2.65,19.0,228.0,1.1,8.37,0.93,0.31,6.61,69,15.75,0.17
2020-05-30,2020-05-30,Baden-Wuerttemberg,34718,1748,Baden-Wuerttemberg,BW,Stuttgart,35677,11069533,239.0,1613.0,0.69,15.12,1.32,0.25,0.17,718.0,189.0,0.02,0,88,110.7,313.64,2.16,373.0,3.37,6.49,1.71,5.0,214.0,0.29,2.19,2.75,0.6,7.11,70,15.79,0.05
2020-05-31,2020-05-31,Baden-Wuerttemberg,34718,1748,Baden-Wuerttemberg,BW,Stuttgart,35677,11069533,0.0,1431.0,0.0,0.0,100.0,100.0,0.26,684.0,-34.0,0.02,0,89,110.7,313.64,0.0,319.0,2.88,6.18,-0.31,0.0,206.0,0.0,0.0,100.0,100.0,7.69,71,15.79,0.0
2020-06-01,2020-06-01,Baden-Wuerttemberg,34784,1752,Baden-Wuerttemberg,BW,Stuttgart,35677,11069533,66.0,1594.0,0.19,4.61,3.98,0.4,2.7,669.0,-15.0,0.02,0,90,110.7,314.23,0.6,353.0,3.19,6.04,-0.14,4.0,207.0,0.23,1.94,3.36,0.64,6.67,72,15.83,0.04
2020-06-02,2020-06-02,Baden-Wuerttemberg,34796,1758,Baden-Wuerttemberg,BW,Stuttgart,35677,11069533,12.0,1437.0,0.03,0.75,20.44,1.24,6.43,621.0,-48.0,0.02,0,91,110.7,314.34,0.11,330.0,2.98,5.61,-0.43,6.0,190.0,0.34,2.9,2.35,0.51,7.56,73,15.88,0.05
2020-06-03,2020-06-03,Baden-Wuerttemberg,34813,1760,Baden-Wuerttemberg,BW,Stuttgart,35677,11069533,17.0,1295.0,0.05,1.18,14.53,0.89,6.67,639.0,18.0,0.02,0,92,110.7,314.49,0.15,313.0,2.83,5.77,0.16,2.0,166.0,0.11,1.05,6.43,0.96,6.03,74,15.9,0.02
2020-06-04,2020-06-04,Baden-Wuerttemberg,34830,1761,Baden-Wuerttemberg,BW,Stuttgart,35677,11069533,17.0,1160.0,0.05,1.31,14.54,0.83,4.62,485.0,-154.0,0.01,0,93,110.7,314.65,0.15,701.0,6.33,4.38,-1.39,1.0,153.0,0.06,0.6,12.54,1.47,7.33,75,15.91,0.01
2020-06-05,2020-06-05,Baden-Wuerttemberg,34870,1778,Baden-Wuerttemberg,BW,Stuttgart,35677,11069533,40.0,1019.0,0.11,3.45,6.38,0.46,0.52,471.0,-14.0,0.01,0,94,110.7,315.01,0.36,391.0,3.53,4.25,-0.13,17.0,150.0,0.97,11.11,1.03,0.28,10.84,76,16.06,0.15
2020-06-06,2020-06-06,Baden-Wuerttemberg,34898,1790,Baden-Wuerttemberg,BW,Stuttgart,35677,11069533,28.0,1005.0,0.08,2.75,8.97,0.52,0.28,467.0,-4.0,0.01,0,95,110.7,315.26,0.25,180.0,1.63,4.22,-0.04,12.0,146.0,0.67,8.0,1.34,0.32,9.29,77,16.17,0.11
2020-06-07,2020-06-07,Baden-Wuerttemberg,34912,1791,Baden-Wuerttemberg,BW,Stuttgart,35677,11069533,14.0,962.0,0.04,1.39,17.62,0.79,0.31,446.0,-21.0,0.01,0,96,110.7,315.39,0.13,194.0,1.75,4.03,-0.19,1.0,143.0,0.06,0.68,12.75,1.33,9.58,78,16.18,0.01
2020-06-08,2020-06-08,Baden-Wuerttemberg,34937,1791,Baden-Wuerttemberg,BW,Stuttgart,35677,11069533,25.0,937.0,0.07,2.6,10.02,0.54,0.34,437.0,-9.0,0.01,0,97,110.7,315.61,0.23,153.0,1.38,3.95,-0.08,0.0,139.0,0.0,0.0,100.0,100.0,9.05,79,16.18,0.0
2020-06-09,2020-06-09,Baden-Wuerttemberg,34958,1795,Baden-Wuerttemberg,BW,Stuttgart,35677,11069533,21.0,924.0,0.06,2.24,11.87,0.59,0.66,829.0,392.0,0.02,0,98,110.7,315.8,0.19,162.0,1.46,7.49,3.54,4.0,142.0,0.22,2.88,3.44,0.51,8.56,80,16.22,0.04
2020-06-10,2020-06-10,Baden-Wuerttemberg,34965,1798,Baden-Wuerttemberg,BW,Stuttgart,35677,11069533,7.0,850.0,0.02,0.76,34.96,1.23,0.92,486.0,-343.0,0.01,0,99,110.7,315.87,0.06,152.0,1.37,4.39,-3.1,3.0,126.0,0.17,2.11,4.49,0.61,9.87,81,16.24,0.03
2020-06-11,2020-06-11,Baden-Wuerttemberg,35002,1801,Baden-Wuerttemberg,BW,Stuttgart,35677,11069533,37.0,827.0,0.11,4.35,6.89,0.41,0.88,284.0,-202.0,0.01,0,100,110.7,316.2,0.33,172.0,1.55,2.57,-1.82,3.0,121.0,0.17,2.38,4.49,0.57,-86.96,82,16.27,0.03
2020-06-12,2020-06-12,Baden-Wuerttemberg,35057,1802,Baden-Wuerttemberg,BW,Stuttgart,35677,11069533,55.0,883.0,0.16,6.65,4.75,0.34,0.92,339.0,55.0,0.01,0,101,110.7,316.7,0.5,187.0,1.69,3.06,0.5,1.0,122.0,0.06,0.83,12.83,1.15,7.87,83,16.28,0.01
2020-06-13,2020-06-13,Baden-Wuerttemberg,35090,1805,Baden-Wuerttemberg,BW,Stuttgart,35677,11069533,33.0,745.0,0.09,3.74,7.7,0.45,1.04,306.0,-33.0,0.01,0,102,110.7,317.0,0.3,192.0,1.73,2.76,-0.3,3.0,113.0,0.17,2.46,4.5,0.56,4.02,84,16.31,0.03
2020-06-14,2020-06-14,Baden-Wuerttemberg,35090,1805,Baden-Wuerttemberg,BW,Stuttgart,35677,11069533,0.0,691.0,0.0,0.0,100.0,100.0,1.26,294.0,-12.0,0.01,0,103,110.7,317.0,0.0,178.0,1.61,2.66,-0.11,0.0,108.0,0.0,0.0,100.0,100.0,4.39,85,16.31,0.0
2020-06-15,2020-06-15,Baden-Wuerttemberg,35090,1805,Baden-Wuerttemberg,BW,Stuttgart,35677,11069533,0.0,659.0,0.0,0.0,100.0,100.0,1.32,277.0,-17.0,0.01,0,104,110.7,317.0,0.0,153.0,1.38,2.5,-0.15,0.0,107.0,0.0,0.0,100.0,100.0,3.97,86,16.31,0.0
2020-06-16,2020-06-16,Baden-Wuerttemberg,35150,1808,Baden-Wuerttemberg,BW,Stuttgart,35677,11069533,60.0,684.0,0.17,9.1,4.39,0.3,1.17,320.0,43.0,0.01,0,105,110.7,317.54,0.54,192.0,1.73,2.89,0.39,3.0,101.0,0.17,2.8,4.51,0.52,3.94,87,16.33,0.03
2020-06-17,2020-06-17,Baden-Wuerttemberg,35177,1811,Baden-Wuerttemberg,BW,Stuttgart,35677,11069533,27.0,677.0,0.08,3.95,9.37,0.43,0.96,307.0,-13.0,0.01,-1,106,110.7,317.78,0.24,212.0,1.92,2.77,-0.12,3.0,87.0,0.17,2.97,4.52,0.5,4.15,88,16.36,0.03
2020-06-18,2020-06-18,Baden-Wuerttemberg,35218,1816,Baden-Wuerttemberg,BW,Stuttgart,35677,11069533,41.0,1089.0,0.12,6.06,6.29,0.35,0.86,320.0,13.0,0.01,0,107,110.7,318.15,0.37,216.0,1.95,2.89,0.12,5.0,92.0,0.28,5.75,2.84,0.36,2.14,89,16.41,0.05
2020-06-19,2020-06-19,Baden-Wuerttemberg,35236,1821,Baden-Wuerttemberg,BW,Stuttgart,35677,11069533,18.0,757.0,0.05,1.65,13.91,0.71,0.97,324.0,4.0,0.01,0,108,110.7,318.32,0.16,179.0,1.62,2.93,0.04,5.0,78.0,0.28,5.43,2.85,0.37,4.86,90,16.45,0.05
2020-06-20,2020-06-20,Baden-Wuerttemberg,35272,1824,Baden-Wuerttemberg,BW,Stuttgart,35677,11069533,36.0,554.0,0.1,4.76,7.13,0.4,1.11,335.0,11.0,0.01,0,109,110.7,318.64,0.33,182.0,1.64,3.03,0.1,3.0,76.0,0.16,3.85,4.55,0.44,10.56,91,16.48,0.03
2020-06-21,2020-06-21,Baden-Wuerttemberg,35272,1824,Baden-Wuerttemberg,BW,Stuttgart,35677,11069533,0.0,554.0,0.0,0.0,100.0,100.0,1.24,314.0,-21.0,0.01,0,110,110.7,318.64,0.0,182.0,1.64,2.84,-0.19,0.0,76.0,0.0,0.0,100.0,100.0,9.79,92,16.48,0.0
2020-06-22,2020-06-22,Baden-Wuerttemberg,35272,1824,Baden-Wuerttemberg,BW,Stuttgart,35677,11069533,0.0,488.0,0.0,0.0,100.0,100.0,1.04,307.0,-7.0,0.01,0,111,110.7,318.64,0.0,182.0,1.64,2.77,-0.06,0.0,72.0,0.0,0.0,100.0,100.0,12.42,93,16.48,0.0
2020-06-23,2020-06-23,Baden-Wuerttemberg,35365,1826,Baden-Wuerttemberg,BW,Stuttgart,35677,11069533,93.0,569.0,0.26,19.06,2.96,0.23,0.89,363.0,56.0,0.01,0,112,110.7,319.48,0.84,215.0,1.94,3.28,0.51,2.0,68.0,0.11,2.78,6.66,0.52,11.11,94,16.5,0.02
2020-06-24,2020-06-24,Baden-Wuerttemberg,35409,1826,Baden-Wuerttemberg,BW,Stuttgart,35677,11069533,44.0,596.0,0.12,7.73,5.91,0.32,0.87,352.0,-11.0,0.01,0,113,110.7,319.88,0.4,232.0,2.1,3.18,-0.1,0.0,66.0,0.0,0.0,100.0,100.0,9.87,95,16.5,0.0
2020-06-25,2020-06-25,Baden-Wuerttemberg,35446,1827,Baden-Wuerttemberg,BW,Stuttgart,35677,11069533,37.0,616.0,0.1,6.21,6.97,0.35,1.0,356.0,4.0,0.01,0,114,110.7,320.21,0.33,228.0,2.06,3.22,0.04,1.0,66.0,0.05,1.52,13.0,0.75,6.4,96,16.5,0.01
2020-06-26,2020-06-26,Baden-Wuerttemberg,35476,1830,Baden-Wuerttemberg,BW,Stuttgart,35677,11069533,30.0,606.0,0.08,4.87,8.53,0.39,1.54,386.0,30.0,0.01,0,115,110.7,320.48,0.27,240.0,2.17,3.49,0.27,3.0,52.0,0.16,4.55,4.56,0.4,4.81,97,16.53,0.03
2020-06-27,2020-06-27,Baden-Wuerttemberg,35530,1829,Baden-Wuerttemberg,BW,Stuttgart,35677,11069533,54.0,632.0,0.15,8.91,4.89,0.3,1.68,440.0,54.0,0.01,0,116,110.7,320.97,0.49,258.0,2.33,3.97,0.49,-1.0,39.0,-0.05,-1.92,0.0,0.0,2.6,98,16.52,-0.01
2020-06-28,2020-06-28,Baden-Wuerttemberg,35530,1829,Baden-Wuerttemberg,BW,Stuttgart,35677,11069533,0.0,618.0,0.0,0.0,100.0,100.0,1.62,380.0,-60.0,0.01,0,117,110.7,320.97,0.0,258.0,2.33,3.43,-0.54,0.0,38.0,0.0,0.0,100.0,100.0,2.81,99,16.52,0.0
2020-06-29,2020-06-29,Baden-Wuerttemberg,35530,1829,Baden-Wuerttemberg,BW,Stuttgart,35677,11069533,0.0,593.0,0.0,0.0,100.0,100.0,1.16,353.0,-27.0,0.01,0,118,110.7,320.97,0.0,258.0,2.33,3.19,-0.24,0.0,38.0,0.0,0.0,100.0,100.0,3.27,100,16.52,0.0
2020-06-30,2020-06-30,Baden-Wuerttemberg,35620,1830,Baden-Wuerttemberg,BW,Stuttgart,35677,11069533,90.0,662.0,0.25,15.18,3.07,0.25,0.8,402.0,49.0,0.01,0,119,110.7,321.79,0.81,255.0,2.3,3.63,0.44,1.0,35.0,0.05,2.63,13.02,0.54,2.08,101,16.53,0.01
2020-07-01,2020-07-01,Baden-Wuerttemberg,35694,1838,Baden-Wuerttemberg,BW,Stuttgart,35677,11069533,74.0,729.0,0.21,11.18,3.67,0.28,0.76,458.0,56.0,0.01,0,120,110.7,322.45,0.67,285.0,2.57,4.14,0.51,8.0,40.0,0.44,22.86,1.91,0.22,5.66,102,16.6,0.07
2020-07-02,2020-07-02,Baden-Wuerttemberg,35744,1838,Baden-Wuerttemberg,BW,Stuttgart,35677,11069533,50.0,742.0,0.14,6.86,5.29,0.34,0.9,472.0,14.0,0.01,0,121,110.7,322.91,0.45,298.0,2.69,4.26,0.13,0.0,37.0,0.0,0.0,100.0,100.0,5.09,103,16.6,0.0
2020-07-03,2020-07-03,Baden-Wuerttemberg,35771,1839,Baden-Wuerttemberg,BW,Stuttgart,35677,11069533,27.0,714.0,0.08,3.64,9.52,0.45,1.33,499.0,27.0,0.01,0,122,110.7,323.15,0.24,295.0,2.66,4.51,0.24,1.0,37.0,0.05,2.7,13.08,0.53,5.03,104,16.61,0.01
2020-07-04,2020-07-04,Baden-Wuerttemberg,35807,1837,Baden-Wuerttemberg,BW,Stuttgart,35677,11069533,36.0,717.0,0.1,5.04,7.23,0.39,1.56,535.0,36.0,0.02,0,123,110.7,323.47,0.33,277.0,2.5,4.83,0.33,-2.0,32.0,-0.11,-5.41,0.0,0.0,4.4,105,16.6,-0.02
2020-07-05,2020-07-05,Baden-Wuerttemberg,35807,1837,Baden-Wuerttemberg,BW,Stuttgart,35677,11069533,0.0,717.0,0.0,0.0,100.0,100.0,1.47,442.0,-93.0,0.01,0,124,110.7,323.47,0.0,277.0,2.5,3.99,-0.84,0.0,32.0,0.0,0.0,100.0,100.0,4.4,106,16.6,0.0
2020-03-04,2020-03-04,Bavaria,48,0,Bavaria,BY,München,70550,13076721,,,,,0.0,0.0,,,,,-1,1,130.77,0.37,,,,,,,,,,0.0,0.0,,0,0.0,
2020-03-05,2020-03-05,Bavaria,70,0,Bavaria,BY,München,70550,13076721,22.0,,45.83,,0.18,0.0,,,,,0,2,130.77,0.54,0.17,,,,,0.0,,,,0.0,0.0,,0,0.0,0.0
2020-03-06,2020-03-06,Bavaria,117,0,Bavaria,BY,München,70550,13076721,47.0,,67.14,,0.16,0.0,,,,,0,3,130.77,0.89,0.36,,,,,0.0,,,,0.0,0.0,,0,0.0,0.0
2020-03-07,2020-03-07,Bavaria,134,0,Bavaria,BY,München,70550,13076721,17.0,,14.53,,0.25,0.0,,,,,0,4,130.77,1.02,0.13,,,,,0.0,,,,0.0,0.0,,0,0.0,0.0
2020-03-08,2020-03-08,Bavaria,172,0,Bavaria,BY,München,70550,13076721,38.0,,28.36,,0.21,0.0,,,,,0,5,130.77,1.32,0.29,,,,,0.0,,,,0.0,0.0,,0,0.0,0.0
2020-03-09,2020-03-09,Bavaria,256,0,Bavaria,BY,München,70550,13076721,84.0,,48.84,,0.18,0.0,,,,,0,6,130.77,1.96,0.64,,,,,0.0,,,,0.0,0.0,,0,0.0,0.0
2020-03-10,2020-03-10,Bavaria,314,0,Bavaria,BY,München,70550,13076721,58.0,,22.66,,0.22,0.0,,,,,0,7,130.77,2.4,0.44,,,,,0.0,,,,0.0,0.0,,0,0.0,0.0
2020-03-11,2020-03-11,Bavaria,366,0,Bavaria,BY,München,70550,13076721,52.0,,16.56,,0.24,0.0,,,,,0,8,130.77,2.8,0.4,318.0,2.43,,,0.0,,,,0.0,0.0,,0,0.0,0.0
2020-03-12,2020-03-12,Bavaria,500,0,Bavaria,BY,München,70550,13076721,134.0,,36.61,,0.19,0.0,,,,,0,9,130.77,3.82,1.02,430.0,3.29,,,0.0,,,,0.0,0.0,,0,0.0,0.0
2020-03-13,2020-03-13,Bavaria,558,0,Bavaria,BY,München,70550,13076721,58.0,,11.6,,0.27,0.0,,,,,0,10,130.77,4.27,0.44,441.0,3.37,,,0.0,,,,0.0,0.0,,0,0.0,0.0
2020-03-14,2020-03-14,Bavaria,681,0,Bavaria,BY,München,70550,13076721,123.0,,22.04,,0.22,0.0,,,,,0,11,130.77,5.21,0.94,547.0,4.18,,,0.0,,,,0.0,0.0,,0,0.0,0.0
2020-03-15,2020-03-15,Bavaria,886,0,Bavaria,BY,München,70550,13076721,205.0,,30.1,,0.2,0.0,2.07,,,,0,12,130.77,6.78,1.57,714.0,5.46,,,0.0,,,,0.0,0.0,,0,0.0,0.0
2020-03-16,2020-03-16,Bavaria,1067,0,Bavaria,BY,München,70550,13076721,181.0,,20.43,,0.23,0.0,1.86,1019.0,,3.1,0,13,130.77,8.16,1.38,811.0,6.2,7.79,,0.0,,,,0.0,0.0,,0,0.0,0.0
2020-03-17,2020-03-17,Bavaria,1109,4,Bavaria,BY,München,70550,13076721,42.0,,3.94,,0.43,0.0,1.89,1039.0,20.0,2.76,0,14,130.77,8.48,0.32,795.0,6.08,7.95,0.15,4.0,,,,0.0,0.0,,0,0.03,0.03
2020-03-18,2020-03-18,Bavaria,1243,4,Bavaria,BY,München,70550,13076721,134.0,,12.08,,0.27,0.0,1.79,1126.0,87.0,2.36,0,15,130.77,9.51,1.02,877.0,6.71,8.61,0.67,0.0,,0.0,,100.0,0.0,,0,0.03,0.0
2020-03-19,2020-03-19,Bavaria,1692,8,Bavaria,BY,München,70550,13076721,449.0,,36.12,,0.19,0.0,1.63,1558.0,432.0,2.54,0,16,130.77,12.94,3.43,1192.0,9.12,11.91,3.3,4.0,,100.0,,0.15,0.0,,0,0.06,0.03
2020-03-20,2020-03-20,Bavaria,2401,12,Bavaria,BY,München,70550,13076721,709.0,,41.9,,0.18,0.0,1.85,2229.0,671.0,2.64,0,17,130.77,18.36,5.42,1843.0,14.09,17.05,5.13,4.0,,50.0,,0.18,0.0,,1,0.09,0.03
2020-03-21,2020-03-21,Bavaria,2960,19,Bavaria,BY,München,70550,13076721,559.0,,23.28,,0.22,0.0,2.28,2704.0,475.0,2.45,0,18,130.77,22.64,4.27,2279.0,17.43,20.68,3.63,7.0,,58.33,,0.17,0.0,,2,0.15,0.05
2020-03-22,2020-03-22,Bavaria,3650,21,Bavaria,BY,München,70550,13076721,690.0,,23.31,,0.22,0.0,2.9,3336.0,632.0,2.45,0,19,130.77,27.91,5.28,2764.0,21.14,25.51,4.83,2.0,,10.53,,0.28,0.0,,3,0.16,0.02
2020-03-23,2020-03-23,Bavaria,4892,26,Bavaria,BY,München,70550,13076721,1242.0,,34.03,,0.19,0.0,3.55,4526.0,1190.0,2.59,0,20,130.77,37.41,9.5,3825.0,29.25,34.61,9.1,5.0,,23.81,,0.22,0.0,,4,0.2,0.04
2020-03-24,2020-03-24,Bavaria,5754,30,Bavaria,BY,München,70550,13076721,862.0,,17.62,,0.24,0.0,3.33,5254.0,728.0,2.44,0,21,130.77,44.0,6.59,4645.0,35.52,40.18,5.57,4.0,,15.38,,0.25,0.0,,5,0.23,0.03
2020-03-25,2020-03-25,Bavaria,6558,0,Bavaria,BY,München,70550,13076721,804.0,6510.0,13.97,,0.26,0.0,2.75,6000.0,746.0,2.46,0,22,130.77,50.15,6.15,5315.0,40.64,45.88,5.7,-30.0,0.0,-100.0,,0.0,0.0,-1.26,5,0.0,-0.23
2020-03-26,2020-03-26,Bavaria,7993,47,Bavaria,BY,München,70550,13076721,1435.0,7923.0,21.88,22.04,0.22,0.22,2.26,7312.0,1312.0,2.46,0,23,130.77,61.12,10.97,6301.0,48.18,55.92,10.03,47.0,47.0,,,0.0,0.0,9.07,6,0.36,0.36
2020-03-27,2020-03-27,Bavaria,9481,55,Bavaria,BY,München,70550,13076721,1488.0,9364.0,18.62,18.78,0.23,0.23,1.81,8595.0,1283.0,2.37,0,24,130.77,72.5,11.38,7080.0,54.14,65.73,9.81,8.0,55.0,17.02,17.02,0.24,0.24,9.75,7,0.42,0.06
2020-03-28,2020-03-28,Bavaria,11150,77,Bavaria,BY,München,70550,13076721,1669.0,11016.0,17.6,17.82,0.24,0.24,1.66,10083.0,1488.0,2.35,0,25,130.77,85.27,12.76,8190.0,62.63,77.11,11.38,22.0,77.0,40.0,40.0,0.19,0.19,10.6,8,0.59,0.17
2020-03-29,2020-03-29,Bavaria,12881,107,Bavaria,BY,München,70550,13076721,1731.0,12709.0,15.52,15.71,0.25,0.25,1.64,11772.0,1689.0,2.45,0,26,130.77,98.5,13.24,9231.0,70.59,90.02,12.92,30.0,107.0,38.96,38.96,0.19,0.19,12.04,9,0.82,0.23
2020-03-30,2020-03-30,Bavaria,13989,127,Bavaria,BY,München,70550,13076721,1108.0,13733.0,8.6,8.72,0.31,0.3,1.54,12746.0,974.0,2.42,0,27,130.77,106.98,8.47,9097.0,69.57,97.47,7.45,20.0,127.0,18.69,18.69,0.23,0.23,12.45,10,0.97,0.15
2020-03-31,2020-03-31,Bavaria,14810,162,Bavaria,BY,München,70550,13076721,821.0,14496.0,5.87,5.98,0.36,0.36,1.45,13118.0,372.0,2.17,0,28,130.77,113.25,6.28,9056.0,69.25,100.32,2.84,35.0,162.0,27.56,27.56,0.21,0.21,16.6,11,1.24,0.27
2020-04-01,2020-04-01,Bavaria,16497,225,Bavaria,BY,München,70550,13076721,1687.0,16131.0,11.39,11.64,0.28,0.27,1.28,14096.0,978.0,1.93,0,29,130.77,126.16,12.9,9939.0,76.01,107.79,7.48,63.0,225.0,38.89,38.89,0.19,0.19,25.66,12,1.72,0.48
2020-04-02,2020-04-02,Bavaria,18496,268,Bavaria,BY,München,70550,13076721,1999.0,17996.0,12.12,12.39,0.27,0.27,1.08,15536.0,1440.0,1.83,0,30,130.77,141.44,15.29,10503.0,80.32,118.81,11.01,43.0,268.0,19.11,19.11,0.23,0.23,18.54,13,2.05,0.33
2020-04-03,2020-04-03,Bavaria,20237,307,Bavaria,BY,München,70550,13076721,1741.0,19679.0,9.41,9.67,0.3,0.29,1.01,16587.0,1051.0,1.71,0,31,130.77,154.76,13.31,10756.0,82.25,126.84,8.04,39.0,307.0,14.55,14.55,0.25,0.25,13.67,14,2.35,0.3
2020-04-04,2020-04-04,Bavaria,21908,349,Bavaria,BY,München,70550,13076721,1671.0,21227.0,8.26,8.49,0.31,0.31,1.05,17016.0,429.0,1.5,0,32,130.77,167.53,12.78,10758.0,82.27,130.12,3.28,42.0,349.0,13.68,13.68,0.26,0.26,11.94,15,2.67,0.32
2020-04-05,2020-04-05,Bavaria,23846,396,Bavaria,BY,München,70550,13076721,1938.0,22960.0,8.85,9.13,0.3,0.3,1.14,18092.0,1076.0,1.42,0,33,130.77,182.35,14.82,10965.0,83.85,138.35,8.23,47.0,396.0,13.47,13.47,0.26,0.26,10.46,16,3.03,0.36
2020-04-06,2020-04-06,Bavaria,24974,437,Bavaria,BY,München,70550,13076721,1128.0,23907.0,4.73,4.91,0.4,0.39,1.22,18416.0,324.0,1.34,0,34,130.77,190.98,8.63,10985.0,84.0,140.83,2.48,41.0,437.0,10.35,10.35,0.29,0.29,8.1,17,3.34,0.31
2020-04-07,2020-04-07,Bavaria,26163,481,Bavaria,BY,München,70550,13076721,1189.0,25054.0,4.76,4.97,0.4,0.39,1.19,18170.0,-246.0,1.19,0,35,130.77,200.07,9.09,11353.0,86.82,138.95,-1.88,44.0,477.0,10.07,10.07,0.29,0.29,6.87,18,3.68,0.34
2020-04-08,2020-04-08,Bavaria,27564,564,Bavaria,BY,München,70550,13076721,1401.0,26321.0,5.35,5.59,0.37,0.37,1.05,18083.0,-87.0,1.07,0,36,130.77,210.79,10.71,11067.0,84.63,138.28,-0.67,83.0,560.0,17.26,17.4,0.24,0.24,6.38,19,4.31,0.63
2020-04-09,2020-04-09,Bavaria,28827,635,Bavaria,BY,München,70550,13076721,1263.0,27135.0,4.58,4.8,0.4,0.39,0.88,17677.0,-406.0,0.95,0,37,130.77,220.45,9.66,10331.0,79.0,135.18,-3.1,71.0,627.0,12.59,12.68,0.27,0.26,5.82,20,4.86,0.54
2020-04-10,2020-04-10,Bavaria,30363,703,Bavaria,BY,München,70550,13076721,1536.0,27962.0,5.33,5.66,0.38,0.37,0.81,17482.0,-195.0,0.86,1,38,130.77,232.19,11.75,10126.0,77.44,133.69,-1.49,68.0,691.0,10.71,10.85,0.28,0.28,5.59,21,5.38,0.52
2020-04-11,2020-04-11,Bavaria,31453,747,Bavaria,BY,München,70550,13076721,1090.0,28493.0,3.59,3.9,0.45,0.44,0.79,17464.0,-18.0,0.81,0,39,130.77,240.53,8.34,9545.0,72.99,133.55,-0.14,44.0,728.0,6.26,6.37,0.35,0.35,4.86,22,5.71,0.34
2020-04-12,2020-04-12,Bavaria,32282,786,Bavaria,BY,München,70550,13076721,829.0,28632.0,2.64,2.91,0.54,0.51,0.8,17472.0,8.0,0.78,0,40,130.77,246.87,6.34,8436.0,64.51,133.61,0.06,39.0,765.0,5.22,5.36,0.38,0.37,4.22,23,6.01,0.3
2020-04-13,2020-04-13,Bavaria,33015,820,Bavaria,BY,München,70550,13076721,733.0,28123.0,2.27,2.56,0.58,0.55,0.85,16518.0,-954.0,0.69,0,41,130.77,252.47,5.61,8041.0,61.49,126.32,-7.3,34.0,794.0,4.33,4.44,0.41,0.41,4.21,24,6.27,0.26
2020-04-14,2020-04-14,Bavaria,33569,872,Bavaria,BY,München,70550,13076721,554.0,27815.0,1.68,1.97,0.7,0.64,0.79,15073.0,-1445.0,0.6,0,42,130.77,256.71,4.24,7406.0,56.64,115.27,-11.05,52.0,842.0,6.34,6.55,0.35,0.34,4.32,25,6.67,0.4
2020-04-15,2020-04-15,Bavaria,34294,954,Bavaria,BY,München,70550,13076721,725.0,27736.0,2.16,2.61,0.6,0.54,0.7,14057.0,-1016.0,0.53,0,43,130.77,262.25,5.54,6730.0,51.47,107.5,-7.77,82.0,954.0,9.4,9.74,0.3,0.29,3.92,26,7.3,0.63
